population_id,zip_code,average_pop
1344,4847,"1,612"
1345,4848,660
1346,4849,"3,685"
1347,4851,55
1348,4852,43
1349,4853,427
1350,4854,"1,631"
1351,4855,313
1352,4856,"3,345"
1353,4858,"1,455"
1354,4859,550
1355,4860,"1,764"
1356,4861,"2,793"
1357,4862,"3,691"
1358,4863,"1,187"
1359,4864,"4,716"
1360,4901,"26,307"
1361,4910,"1,910"
1362,4911,"2,071"
1363,4912,"1,091"
1364,4915,"8,804"
1365,4917,"2,889"
1366,4918,285
1367,4920,"1,708"
1368,4921,"1,542"
1369,4922,"1,184"
1370,4923,513
1371,4924,"2,222"
1372,4925,97
1373,4926,60
1374,4927,"3,440"
1375,4928,"2,103"
1376,4929,859
1377,4930,"4,316"
1378,4932,"1,199"
1379,4933,64
1380,4936,214
1381,4937,"6,533"
1382,4938,"9,744"
1383,4939,"1,152"
1384,4940,37
1385,4941,"1,571"
1386,4942,"1,214"
1387,4943,"1,773"
1388,4944,48
1389,4945,"1,111"
1390,4947,"1,688"
1391,4949,797
1392,4950,"4,799"
1393,4951,942
1394,4952,"1,885"
1395,4953,"3,206"
1396,4955,"1,420"
1397,4956,712
1398,4957,"4,215"
1399,4958,"1,960"
1400,4961,946
1401,4962,177
1402,4963,"7,269"
1403,4964,166
1404,4965,"2,085"
1405,4966,"1,809"
1406,4967,"4,204"
1407,4969,"1,265"
1408,4970,"1,595"
1409,4971,"2,005"
1410,4973,"1,576"
1411,4974,"2,632"
1412,4975,103
1413,4976,"9,877"
1414,4978,809
1415,4979,"1,057"
1416,4981,"2,210"
1417,4982,524
1418,4983,"1,698"
1419,4984,599
1420,4985,75
1421,4986,"1,646"
1422,4987,919
1423,4988,"2,336"
1424,4989,"4,153"
1425,4992,249
1426,5001,"9,221"
1427,5031,141
1428,5032,"2,753"
1429,5033,"2,734"
1430,5034,260
1431,5035,559
1432,5036,"1,002"
1433,5037,523
1434,5038,"1,343"
1435,5039,983
1436,5040,531
1437,5041,520
1438,5042,550
1439,5043,833
1440,5045,"1,960"
1441,5046,"1,122"
1442,5048,"2,555"
1443,5050,154
1444,5051,"1,606"
1445,5052,217
1446,5053,389
1447,5055,"3,374"
1448,5056,445
1449,5058,285
1450,5059,718
1451,5060,"4,397"
1452,5061,"1,503"
1453,5062,711
1454,5065,"1,122"
1455,5067,252
1456,5068,"3,132"
1457,5069,569
1458,5070,480
1459,5071,280
1460,5072,549
1461,5075,"1,142"
1462,5076,431
1463,5077,"1,141"
1464,5079,691
1465,5081,522
1466,5083,152
1467,5084,119
1468,5086,762
1469,5089,"4,981"
1470,5091,"3,334"
1471,5101,"4,578"
1472,5141,85
1473,5142,748
1474,5143,"4,315"
1475,5146,708
1476,5148,"1,057"
1477,5149,"2,156"
1478,5150,868
1479,5151,"1,335"
1480,5152,424
1481,5153,751
1482,5154,660
1483,5155,689
1484,5156,"9,323"
1485,5158,"1,147"
1486,5161,569
1487,5201,"14,537"
1488,5250,"3,554"
1489,5251,"1,405"
1490,5252,267
1491,5253,660
1492,5254,333
1493,5255,"4,027"
1494,5257,"2,706"
1495,5260,385
1496,5261,"2,851"
1497,5262,"2,570"
1498,5301,"16,744"
1499,5340,639
1500,5341,436
1501,5342,552
1502,5343,836
1503,5345,"2,254"
1504,5346,"5,012"
1505,5350,776
1506,5352,849
1507,5353,967
1508,5354,"2,123"
1509,5355,664
1510,5356,885
1511,5358,192
1512,5359,547
1513,5360,238
1514,5361,951
1515,5362,117
1516,5363,"2,332"
1517,5401,"28,270"
1518,5403,"17,940"
1519,5404,"7,122"
1520,5405,"4,253"
1521,5408,"10,070"
1522,5439,"1,670"
1523,5440,"1,767"
1524,5441,"1,046"
1525,5442,344
1526,5443,"6,616"
1527,5444,"1,623"
1528,5445,"3,786"
1529,5446,"15,677"
1530,5447,91
1531,5448,"1,069"
1532,5450,"4,931"
1533,5452,"20,132"
1534,5454,"4,700"
1535,5455,"1,090"
1536,5456,"1,360"
1537,5457,"1,470"
1538,5458,"2,187"
1539,5459,"2,269"
1540,5461,"4,551"
1541,5462,"1,932"
1542,5463,534
1543,5464,"3,015"
1544,5465,"5,360"
1545,5468,"13,122"
1546,5471,787
1547,5472,"1,607"
1548,5473,"1,438"
1549,5474,880
1550,5476,"3,292"
1551,5477,"4,475"
1552,5478,"14,281"
1553,5481, -   
1554,5482,"7,417"
1555,5483,"1,440"
1556,5485,57
1557,5486,"1,621"
1558,5487,"1,520"
1559,5488,"7,886"
1560,5489,"3,144"
1561,5491,"5,885"
1562,5492,734
1563,5494,"1,759"
1564,5495,"9,538"
1565,5602,"11,772"
1566,5640,214
1567,5641,"17,214"
1568,5647,"1,143"
1569,5648,389
1570,5649,778
1571,5650,"1,125"
1572,5651,"1,601"
1573,5652,847
1574,5653,473
1575,5654,728
1576,5655,"2,914"
1577,5656,"3,555"
1578,5657,53
1579,5658,"1,483"
1580,5660,"1,682"
1581,5661,"5,699"
1582,5663,"6,836"
1583,5664,55
1584,5667,"2,231"
1585,5669,594
1586,5672,"4,349"
1587,5673,"2,470"
1588,5674,"1,597"
1589,5675,"1,078"
1590,5676,"5,038"
1591,5677,"2,155"
1592,5678,134
1593,5679,"3,360"
1594,5680,"2,120"
1595,5681,388
1596,5682,"1,187"
1597,5701,"20,364"
1598,5730,258
1599,5732,846
1600,5733,"5,863"
1601,5734,"1,298"
1602,5735,"4,140"
1603,5736,814
1604,5737,788
1605,5738,"1,123"
1606,5739,"1,483"
1607,5740,6
1608,5742,639
1609,5743,"4,257"
1610,5744,569
1611,5747,295
1612,5748,373
1613,5751,837
1614,5753,"10,486"
1615,5757,803
1616,5758,786
1617,5759,"1,747"
1618,5760,"1,128"
1619,5761,"1,058"
1620,5762,572
1621,5763,"2,733"
1622,5764,"3,424"
1623,5765,"1,743"
1624,5766,579
1625,5767,"1,038"
1626,5769,"1,194"
1627,5770,"1,094"
1628,5772,652
1629,5773,"2,201"
1630,5774,"1,183"
1631,5775,594
1632,5776,676
1633,5777,"3,476"
1634,5778,725
1635,5819,"9,637"
1636,5820,637
1637,5821,"1,187"
1638,5822,"1,753"
1639,5824,"1,094"
1640,5825,232
1641,5826,959
1642,5827,316
1643,5828,"1,992"
1644,5829,"1,796"
1645,5830,"1,665"
1646,5832,853
1647,5833,215
1648,5836,"1,116"
1649,5837,384
1650,5839,743
1651,5841,398
1652,5842,553
1653,5843,"2,588"
1654,5845,"1,083"
1655,5846,"1,027"
1656,5847,870
1657,5850,198
1658,5851,"6,591"
1659,5853,695
1660,5855,"7,239"
1661,5857,"1,635"
1662,5858,435
1663,5859,"1,955"
1664,5860,"2,565"
1665,5862,362
1666,5866,622
1667,5867,873
1668,5868,319
1669,5871,"1,548"
1670,5872,737
1671,5873,639
1672,5874,527
1673,5875,488
1674,5901,14
1675,5902,176
1676,5903,"1,026"
1677,5904,236
1678,5905,760
1679,5906,"1,267"
1680,5907,164
1681,6001,"18,486"
1682,6002,"20,559"
1683,6010,"60,489"
1684,6013,"9,394"
1685,6016,"6,440"
1686,6018,"2,721"
1687,6019,"10,210"
1688,6020, -   
1689,6021,337
1690,6022,71
1691,6023,"1,165"
1692,6024,699
1693,6026,"5,013"
1694,6027,"1,473"
1695,6029,"15,575"
1696,6031,"1,325"
1697,6032,"17,711"
1698,6033,"28,604"
1699,6035,"7,848"
1700,6037,"18,989"
1701,6039,"1,817"
1702,6040,"35,738"
1703,6042,"22,397"
1704,6043,"4,975"
1705,6051,"30,342"
1706,6052,"7,807"
1707,6053,"34,929"
1708,6057,"6,496"
1709,6058,"1,611"
1710,6059, -   
1711,6060,"2,445"
1712,6061,162
1713,6062,"17,747"
1714,6063,"3,179"
1715,6065,916
1716,6066,"29,188"
1717,6067,"19,745"
1718,6068,"1,685"
1719,6069,"2,511"
1720,6070,"14,974"
1721,6071,"11,584"
1722,6073,"5,887"
1723,6074,"25,731"
1724,6076,"12,725"
1725,6078,"12,438"
1726,6081,"1,365"
1727,6082,"44,659"
1728,6084,"15,027"
1729,6085,"7,294"
1730,6088,"4,816"
1731,6089,"3,030"
1732,6090,"1,127"
1733,6091,169
1734,6092,"4,298"
1735,6093,"3,235"
1736,6095,"29,136"
1737,6096,"12,521"
1738,6098,"12,549"
1739,6103,"1,350"
1740,6105,"19,966"
1741,6106,"38,499"
1742,6107,"18,833"
1743,6108,"24,487"
1744,6109,"26,579"
1745,6110,"12,405"
1746,6111,"30,573"
1747,6112,"22,938"
1748,6114,"28,062"
1749,6117,"17,444"
1750,6118,"26,666"
1751,6119,"15,455"
1752,6120,"13,150"
1753,6160, -   
1754,6226,"19,824"
1755,6231,"3,867"
1756,6232,"3,190"
1757,6234,"8,243"
1758,6235,"2,283"
1759,6237,"5,467"
1760,6238,"12,434"
1761,6239,"10,777"
1762,6241,"7,064"
1763,6242,"1,423"
1764,6243,9
1765,6247,"2,801"
1766,6248,"5,763"
1767,6249,"7,294"
1768,6250,"5,193"
1769,6254,"1,958"
1770,6255,"4,759"
1771,6256,"2,343"
1772,6259,"4,435"
1773,6260,"9,488"
1774,6262,590
1775,6263,193
1776,6264,113
1777,6266,494
1778,6268,"11,195"
1779,6269,"9,608"
1780,6277,"3,992"
1781,6278,"4,403"
1782,6279,"6,008"
1783,6280,"3,069"
1784,6281,"6,875"
1785,6282,"1,136"
1786,6320,"27,568"
1787,6330,"3,336"
1788,6331,"5,109"
1789,6332,356
1790,6333,"6,597"
1791,6334,"2,593"
1792,6335,"6,757"
1793,6336,44
1794,6339,"8,237"
1795,6340,"31,528"
1796,6350,50
1797,6351,"16,254"
1798,6353,116
1799,6354,"6,140"
1800,6355,"12,563"
1801,6357,"12,468"
1802,6359,"5,315"
1803,6360,"37,260"
1804,6365,"4,731"
1805,6370,"7,518"
1806,6371,"9,809"
1807,6373,367
1808,6374,"8,208"
1809,6375,"4,006"
1810,6376,162
1811,6377,"2,848"
1812,6378,"5,313"
1813,6379,"9,187"
1814,6380,"2,932"
1815,6382,"11,780"
1816,6384,"2,758"
1817,6385,"15,563"
1818,6387,265
1819,6389,73
1820,6390,293
1821,6401,"19,125"
1822,6403,"5,993"
1823,6405,"27,903"
1824,6409,617
1825,6410,"29,173"
1826,6412,"4,143"
1827,6413,"13,176"
1828,6414,225
1829,6415,"16,727"
1830,6416,"14,043"
1831,6417,"4,609"
1832,6418,"12,837"
1833,6419,"6,501"
1834,6420,"4,198"
1835,6422,"7,360"
1836,6423,"5,124"
1837,6424,"12,694"
1838,6426,"3,170"
1839,6437,"22,365"
1840,6438,"2,755"
1841,6441,"5,309"
1842,6442,"2,870"
1843,6443,"18,265"
1844,6444,184
1845,6447,"6,402"
1846,6450,"36,632"
1847,6451,"24,018"
1848,6455,"3,331"
1849,6456,271
1850,6457,"47,400"
1851,6460,"38,113"
1852,6461,"14,871"
1853,6467,145
1854,6468,"19,625"
1855,6469,"3,311"
1856,6470,"16,426"
1857,6471,"7,810"
1858,6472,"6,716"
1859,6473,"24,238"
1860,6475,"10,241"
1861,6477,"13,932"
1862,6478,"12,718"
1863,6479,"10,260"
1864,6480,"9,471"
1865,6481,"1,090"
1866,6482,"11,299"
1867,6483,"16,520"
1868,6484,"40,107"
1869,6488,"19,826"
1870,6489,"32,623"
1871,6492,"45,144"
1872,6498,"6,950"
1873,6510,"2,618"
1874,6511,"53,049"
1875,6512,"28,994"
1876,6513,"39,950"
1877,6514,"26,953"
1878,6515,"18,127"
1879,6516,"55,286"
1880,6517,"14,869"
1881,6518,"19,345"
1882,6519,"16,298"
1883,6524,"5,536"
1884,6525,"8,969"
1885,6604,"29,776"
1886,6605,"23,551"
1887,6606,"48,090"
1888,6607,"7,774"
1889,6608,"13,872"
1890,6610,"22,462"
1891,6611,"36,228"
1892,6612,"7,537"
1893,6614,"33,688"
1894,6615,"18,075"
1895,6702,"3,287"
1896,6704,"25,318"
1897,6705,"27,159"
1898,6706,"14,698"
1899,6708,"29,149"
1900,6710,"10,296"
1901,6712,"9,528"
1902,6716,"16,669"
1903,6750,"1,391"
1904,6751,"3,517"
1905,6752,"1,722"
1906,6754,"1,746"
1907,6755,"1,011"
1908,6756,"2,812"
1909,6757,"2,188"
1910,6758,374
1911,6759,"5,763"
1912,6762,"7,551"
1913,6763,"1,994"
1914,6770,"31,865"
1915,6776,"26,770"
1916,6777,"1,532"
1917,6778,"1,388"
1918,6779,"8,329"
1919,6782,"2,318"
1920,6783,"2,279"
1921,6784,"3,715"
1922,6785,752
1923,6786,"9,799"
1924,6787,"7,851"
1925,6790,"35,962"
1926,6791,"5,661"
1927,6793,"1,134"
1928,6794,"1,250"
1929,6795,"13,988"
1930,6796,986
1931,6798,"9,876"
1932,6801,"18,908"
1933,6804,"16,699"
1934,6807,"6,844"
1935,6810,"50,098"
1936,6811,"31,875"
1937,6812,"13,992"
1938,6820,"21,014"
1939,6824,"34,579"
1940,6825,"21,139"
1941,6830,"24,720"
1942,6831,"14,691"
1943,6840,"19,950"
1944,6850,"19,196"
1945,6851,"27,792"
1946,6853,"3,752"
1947,6854,"28,126"
1948,6855,"7,455"
1949,6856,4
1950,6870,"7,289"
1951,6877,"24,915"
1952,6878,"8,363"
1953,6880,"27,113"
1954,6883,"10,261"
1955,6890,"4,316"
1956,6896,"9,125"
1957,6897,"18,404"
1958,6901,"7,239"
1959,6902,"66,205"
1960,6903,"14,597"
1961,6905,"19,038"
1962,6906,"8,629"
1963,6907,"8,535"
1964,7001,"17,182"
1965,7002,"64,059"
1966,7003,"47,523"
1967,7004,"7,430"
1968,7005,"15,342"
1969,7006,"25,090"
1970,7008,"23,399"
1971,7009,"12,459"
1972,7010,"24,068"
1973,7011,"40,474"
1974,7012,"12,012"
1975,7013,"25,987"
1976,7014,"5,114"
1977,7016,"22,948"
1978,7017,"35,444"
1979,7018,"29,120"
1980,7020,"11,661"
1981,7021,"2,117"
1982,7022,"14,019"
1983,7023,"7,396"
1984,7024,"35,799"
1985,7026,"30,888"
1986,7027,"4,272"
1987,7028,"7,646"
1988,7029,"16,638"
1989,7030,"50,988"
1990,7031,"15,534"
1991,7032,"41,193"
1992,7033,"7,990"
1993,7034,"9,698"
1994,7035,"10,665"
1995,7036,"42,312"
1996,7039,"29,433"
1997,7040,"24,080"
1998,7041,"7,181"
1999,7042,"25,584"
2000,7043,"12,793"
2001,7044,"13,750"
2002,7045,"10,026"
2003,7046,"4,240"
2004,7047,"61,510"
2005,7050,"30,131"
2006,7052,"46,477"
2007,7054,"29,242"
2008,7055,"70,135"
2009,7057,"11,457"
2010,7058,"5,875"
2011,7059,"15,581"
2012,7060,"45,144"
2013,7062,"12,628"
2014,7063,"14,185"
2015,7064,"3,641"
2016,7065,"27,868"
2017,7066,"14,937"
2018,7067,"17,944"
2019,7068,"5,822"
2020,7069,"6,083"
2021,7070,"18,225"
2022,7071,"20,928"
2023,7072,"6,170"
2024,7073,"9,057"
2025,7074,"2,730"
2026,7075,"7,927"
2027,7076,"23,614"
2028,7077,"2,545"
2029,7078,"12,949"
2030,7079,"16,407"
2031,7080,"23,575"
2032,7081,"16,406"
2033,7082,"5,079"
2034,7083,"53,555"
2035,7086,"12,960"
2036,7087,"67,646"
2037,7088,"3,451"
2038,7090,"30,466"
2039,7092,"6,762"
2040,7093,"62,032"
2041,7094,"17,261"
2042,7095,"20,342"
2043,7102,"12,830"
2044,7103,"31,356"
2045,7104,"50,837"
2046,7105,"50,500"
2047,7106,"31,455"
2048,7107,"37,714"
2049,7108,"23,181"
2050,7109,"35,955"
2051,7110,"28,387"
2052,7111,"54,230"
2053,7112,"25,867"
2054,7114,"14,252"
2055,7201,"25,412"
2056,7202,"41,514"
2057,7203,"21,248"
2058,7204,"13,398"
2059,7205,"21,562"
2060,7206,"27,047"
2061,7208,"32,041"
2062,7302,"38,084"
2063,7304,"41,253"
2064,7305,"62,381"
2065,7306,"53,802"
2066,7307,"44,023"
2067,7310,"12,734"
2068,7311,392
2069,7401,"6,601"
2070,7403,"7,740"
2071,7405,"17,758"
2072,7407,"19,696"
2073,7410,"32,745"
2074,7416,"5,777"
2075,7417,"10,673"
2076,7418,"2,049"
2077,7419,"9,010"
2078,7420,"4,766"
2079,7421,"7,227"
2080,7422,"6,369"
2081,7423,"4,105"
2082,7424,"26,422"
2083,7430,"26,064"
2084,7432,"7,186"
2085,7435,"2,332"
2086,7436,"12,858"
2087,7438,"11,481"
2088,7439,"2,441"
2089,7440,"4,763"
2090,7442,"11,117"
2091,7444,"10,747"
2092,7446,"14,656"
2093,7450,"25,186"
2094,7452,"11,720"
2095,7456,"12,253"
2096,7457,"3,819"
2097,7458,"11,434"
2098,7460,"3,451"
2099,7461,"19,498"
2100,7462,"6,978"
2101,7463,"9,747"
2102,7465,"6,552"
2103,7470,"54,842"
2104,7480,"16,645"
2105,7481,"16,845"
2106,7495, -   
2107,7501,"32,393"
2108,7502,"15,279"
2109,7503,"19,536"
2110,7504,"12,499"
2111,7505,"2,235"
2112,7506,"18,850"
2113,7508,"22,648"
2114,7512,"10,829"
2115,7513,"11,760"
2116,7514,"19,108"
2117,7522,"20,511"
2118,7524,"12,952"
2119,7601,"43,524"
2120,7603,"8,248"
2121,7604,"11,939"
2122,7605,"9,055"
2123,7606,"2,430"
2124,7607,"9,616"
2125,7608,80
2126,7620,"1,798"
2127,7621,"26,969"
2128,7624,"8,474"
2129,7626,"8,550"
2130,7627,"4,928"
2131,7628,"17,612"
2132,7630,"7,483"
2133,7631,"27,385"
2134,7632,"5,409"
2135,7640,"4,719"
2136,7641,"3,409"
2137,7642,"10,305"
2138,7643,"10,728"
2139,7644,"24,334"
2140,7645,"7,966"
2141,7646,"16,468"
2142,7647,"5,211"
2143,7648,"5,764"
2144,7649,"8,052"
2145,7650,"19,846"
2146,7652,"26,494"
2147,7656,"8,755"
2148,7657,"11,136"
2149,7660,"12,834"
2150,7661,"11,427"
2151,7662,"5,588"
2152,7663,"13,783"
2153,7666,"40,098"
2154,7670,"14,723"
2155,7675,"26,612"
2156,7676,"9,142"
2157,7677,"5,772"
2158,7701,"23,722"
2159,7702,"3,866"
2160,7703,371
2161,7704,"6,093"
2162,7711,"1,467"
2163,7712,"38,971"
2164,7716,"8,722"
2165,7717,"1,908"
2166,7718,"6,437"
2167,7719,"21,671"
2168,7720,"4,307"
2169,7721,"3,020"
2170,7722,"10,155"
2171,7723,"1,082"
2172,7724,"21,749"
2173,7726,"42,865"
2174,7727,"7,132"
2175,7728,"56,083"
2176,7730,"17,341"
2177,7731,"38,332"
2178,7732,"5,093"
2179,7733,"16,677"
2180,7734,"13,204"
2181,7735,"19,755"
2182,7737,"4,042"
2183,7738,"6,265"
2184,7739,"5,944"
2185,7740,"30,987"
2186,7746,"19,311"
2187,7747,"30,797"
2188,7748,"27,757"
2189,7750,"3,278"
2190,7751,"19,205"
2191,7753,"37,298"
2192,7755,"6,410"
2193,7756,"3,220"
2194,7757,"5,566"
2195,7758,"5,061"
2196,7760,"9,161"
2197,7762,"8,348"
2198,7764,"8,152"
2199,7801,"25,923"
2200,7803,"3,655"
2201,7820,23
2202,7821,"9,449"
2203,7822,770
2204,7823,"7,671"
2205,7825,"9,537"
2206,7826,"6,126"
2207,7827,"4,258"
2208,7828,"14,244"
2209,7830,"6,788"
2210,7832,"3,790"
2211,7833,112
2212,7834,"17,770"
2213,7836,"12,867"
2214,7838,"3,711"
2215,7840,"29,627"
2216,7842,113
2217,7843,"12,175"
2218,7846,89
2219,7847,"1,371"
2220,7848,"4,834"
2221,7849,"9,054"
2222,7850,"6,871"
2223,7851,106
2224,7852,"4,014"
2225,7853,"13,135"
2226,7856,"3,800"
2227,7857,"3,301"
2228,7860,"26,363"
2229,7863,"4,275"
2230,7865,"2,129"
2231,7866,"21,805"
2232,7869,"25,517"
2233,7870,31
2234,7871,"20,880"
2235,7874,"8,623"
2236,7876,"10,361"
2237,7878,"1,011"
2238,7880,128
2239,7881,9
2240,7882,"14,453"
2241,7885,"10,216"
2242,7901,"22,908"
2243,7920,"26,667"
2244,7921,"7,847"
2245,7922,"12,258"
2246,7924,"7,647"
2247,7926,78
2248,7927,"3,555"
2249,7928,"19,206"
2250,7930,"8,357"
2251,7931,"3,444"
2252,7932,"10,291"
2253,7933,"3,442"
2254,7934,"1,555"
2255,7935,375
2256,7936,"11,224"
2257,7939,276
2258,7940,"17,007"
2259,7945,"9,547"
2260,7946,"3,129"
2261,7950,"19,262"
2262,7960,"44,028"
2263,7961,1
2264,7970,177
2265,7974,"12,012"
2266,7976,674
2267,7977,618
2268,7979,541
2269,7980,"2,174"
2270,7981,"9,097"
2271,8001,996
2272,8002,"22,189"
2273,8003,"30,617"
2274,8004,"12,357"
2275,8005,"22,503"
2276,8006,507
2277,8007,"5,340"
2278,8008,"6,964"
2279,8009,"12,699"
2280,8010,"11,496"
2281,8011,65
2282,8012,"39,822"
2283,8014,585
2284,8015,"20,554"
2285,8016,"33,260"
2286,8019,968
2287,8020,"2,460"
2288,8021,"44,832"
2289,8022,"8,835"
2290,8023,455
2291,8026,"2,270"
2292,8027,"4,868"
2293,8028,"20,110"
2294,8029,"4,664"
2295,8030,"13,283"
2296,8031,"11,552"
2297,8033,"16,104"
2298,8034,"18,221"
2299,8035,"7,589"
2300,8036,"5,727"
2301,8037,"24,057"
2302,8038,111
2303,8039,93
2304,8041,"1,174"
2305,8042,132
2306,8043,"29,233"
2307,8045,"2,907"
2308,8046,"31,655"
2309,8048,"12,457"
2310,8049,"5,536"
2311,8050,"24,612"
2312,8051,"10,881"
2313,8052,"19,153"
2314,8053,"45,580"
2315,8054,"41,857"
2316,8055,"27,298"
2317,8056,"4,550"
2318,8057,"20,890"
2319,8059,"5,623"
2320,8060,"24,683"
2321,8061,"2,804"
2322,8062,"15,798"
2323,8063,"3,115"
2324,8064,201
2325,8065,"7,379"
2326,8066,"8,528"
2327,8067,"1,759"
2328,8068,"7,001"
2329,8069,"12,970"
2330,8070,"12,871"
2331,8071,"9,659"
2332,8072,224
2333,8073,267
2334,8074,20
2335,8075,"29,117"
2336,8077,"18,758"
2337,8078,"8,400"
2338,8079,"10,755"
2339,8080,"36,314"
2340,8081,"49,869"
2341,8083,"9,599"
2342,8084,"7,028"
2343,8085,"19,159"
2344,8086,"7,562"
2345,8087,"24,212"
2346,8088,"24,394"
2347,8089,"4,447"
2348,8090,"8,654"
2349,8091,"5,370"
2350,8092,"3,429"
2351,8093,"10,009"
2352,8094,"39,826"
2353,8095,176
2354,8096,"35,493"
2355,8097,"3,210"
2356,8098,"9,184"
2357,8102,"7,565"
2358,8103,"14,759"
2359,8104,"24,108"
2360,8105,"29,260"
2361,8106,"9,870"
2362,8107,"13,599"
2363,8108,"17,940"
2364,8109,"22,794"
2365,8110,"18,380"
2366,8201,"10,135"
2367,8202,"1,868"
2368,8203,"9,485"
2369,8204,"18,533"
2370,8205,"27,816"
2371,8210,"17,330"
2372,8212,200
2373,8215,"13,710"
2374,8217,34
2375,8221,"7,077"
2376,8223,"3,995"
2377,8224,597
2378,8225,"8,632"
2379,8226,"11,652"
2380,8230,"5,634"
2381,8232,"19,278"
2382,8234,"42,474"
2383,8240,"2,996"
2384,8241,"1,038"
2385,8242,"2,975"
2386,8243,"1,923"
2387,8244,"10,927"
2388,8246,160
2389,8247,852
2390,8248,139
2391,8251,"9,871"
2392,8260,"13,517"
2393,8270,"8,572"
2394,8302,"47,166"
2395,8310,"1,796"
2396,8311,"2,122"
2397,8312,"7,969"
2398,8314,"2,764"
2399,8316,385
2400,8317,"1,423"
2401,8318,"12,215"
2402,8319,"1,257"
2403,8320,736
2404,8321,144
2405,8322,"10,347"
2406,8323,891
2407,8324,594
2408,8326,"1,675"
2409,8327,"2,714"
2410,8328,"1,536"
2411,8329,156
2412,8330,"28,261"
2413,8332,"36,744"
2414,8340,821
2415,8341,"2,135"
2416,8343,"5,455"
2417,8344,"5,523"
2418,8345,727
2419,8346,950
2420,8348,330
2421,8349,"2,449"
2422,8350,891
2423,8352,546
2424,8353,546
2425,8360,"43,309"
2426,8361,"18,047"
2427,8401,"39,576"
2428,8402,"6,382"
2429,8403,"1,077"
2430,8406,"10,686"
2431,8501,"6,408"
2432,8502,"11,443"
2433,8505,"17,491"
2434,8510,"5,083"
2435,8511,937
2436,8512,"10,498"
2437,8514,"4,771"
2438,8515,"6,446"
2439,8518,"5,187"
2440,8520,"27,432"
2441,8525,"4,753"
2442,8527,"54,781"
2443,8528,234
2444,8530,"7,823"
2445,8533,"6,689"
2446,8534,"13,113"
2447,8535,"5,453"
2448,8536,"20,039"
2449,8540,"47,585"
2450,8542,"4,983"
2451,8550,"19,324"
2452,8551,"5,361"
2453,8553,592
2454,8554,"3,954"
2455,8555,796
2456,8558,"6,695"
2457,8559,"5,258"
2458,8560,"3,464"
2459,8561,72
2460,8562,"5,456"
2461,8608,789
2462,8609,"13,875"
2463,8610,"29,814"
2464,8611,"26,984"
2465,8618,"38,823"
2466,8619,"22,390"
2467,8620,"13,129"
2468,8628,"9,472"
2469,8629,"12,854"
2470,8638,"22,941"
2471,8640,"7,486"
2472,8641,"4,192"
2473,8648,"32,122"
2474,8690,"19,116"
2475,8691,"15,369"
2476,8701,"93,537"
2477,8720,957
2478,8721,"20,587"
2479,8722,"11,094"
2480,8723,"31,729"
2481,8724,"42,664"
2482,8730,"4,774"
2483,8731,"19,772"
2484,8732,"1,475"
2485,8733,"2,779"
2486,8734,"8,076"
2487,8735,"3,305"
2488,8736,"12,351"
2489,8738,973
2490,8740,"1,971"
2491,8741,"2,574"
2492,8742,"24,398"
2493,8750,"3,543"
2494,8751,"4,282"
2495,8752,"2,226"
2496,8753,"63,448"
2497,8755,"25,719"
2498,8757,"33,314"
2499,8758,"7,391"
2500,8759,"32,974"
2501,8801,"8,801"
2502,8802,"3,926"
2503,8804,"2,597"
2504,8805,"12,240"
2505,8807,"38,376"
2506,8808,72
2507,8809,"6,365"
2508,8810,"8,836"
2509,8812,"14,361"
2510,8816,"46,578"
2511,8817,"44,880"
2512,8820,"39,673"
2513,8821,323
2514,8822,"30,561"
2515,8823,"9,108"
2516,8824,"12,268"
2517,8825,"4,490"
2518,8826,"5,638"
2519,8827,"4,356"
2520,8828,"2,281"
2521,8829,"3,680"
2522,8830,"18,516"
2523,8831,"46,958"
2524,8832,"2,597"
2525,8833,"8,809"
2526,8835,"10,400"
2527,8836,"3,816"
2528,8837,"16,226"
2529,8840,"16,490"
2530,8844,"38,935"
2531,8846,"13,725"
2532,8848,"8,421"
2533,8850,"8,445"
2534,8852,"17,423"
2535,8853,"5,356"
2536,8854,"56,699"
2537,8857,"40,104"
2538,8858,128
2539,8859,"21,668"
2540,8861,"53,572"
2541,8863,"12,398"
2542,8865,"29,667"
2543,8867,"5,092"
2544,8869,"7,134"
2545,8872,"19,920"
2546,8873,"51,190"
2547,8876,"22,299"
2548,8879,"22,835"
2549,8880,"4,595"
2550,8882,"16,102"
2551,8884,"8,322"
2552,8886,"7,046"
2553,8887,"1,044"
2554,8889,"9,881"
2555,8890,2
2556,8901,"55,901"
2557,8902,"41,520"
2558,8904,"14,132"
2559,10001,"22,054"
2560,10002,"80,569"
2561,10003,"56,584"
2562,10004,"2,938"
2563,10005,"7,004"
2564,10006,"2,896"
2565,10007,"6,565"
2566,10009,"61,623"
2567,10010,"30,838"
2568,10011,"51,680"
2569,10012,"24,689"
2570,10013,"26,909"
2571,10014,"31,309"
2572,10016,"51,851"
2573,10017,"16,247"
2574,10018,"7,229"
2575,10019,"39,926"
2576,10020, -   
2577,10021,"42,809"
2578,10022,"30,039"
2579,10023,"60,636"
2580,10024,"59,119"
2581,10025,"95,990"
2582,10026,"37,131"
2583,10027,"61,967"
2584,10028,"45,977"
2585,10029,"78,208"
2586,10030,"29,017"
2587,10031,"58,987"
2588,10032,"60,871"
2589,10033,"58,208"
